InvoiceNo,invoice_first_date,customer_id,country,invoice_revenue,n_lines
537227,2010-12-06 08:42:00,17677.0,United Kingdom,922.4000000000001,20
537228,2010-12-06 08:43:00,17677.0,United Kingdom,25.200000000000003,1
537229,2010-12-06 08:44:00,17677.0,United Kingdom,17.4,1
537231,2010-12-06 09:21:00,13652.0,United Kingdom,308.8,18
537233,2010-12-06 09:37:00,17428.0,United Kingdom,353.0,9
537235,2010-12-06 09:45:00,17381.0,United Kingdom,2567.6400000000003,5
537236,2010-12-06 09:52:00,16858.0,United Kingdom,375.69000000000005,10
537238,2010-12-06 10:03:00,16161.0,United Kingdom,164.2,15
537239,2010-12-06 10:05:00,18219.0,United Kingdom,210.19,13
537241,2010-12-06 10:18:00,14293.0,United Kingdom,364.92,15
537242,2010-12-06 10:19:00,14748.0,United Kingdom,412.22,29
537243,2010-12-06 10:19:00,16638.0,United Kingdom,50.400000000000006,2
537244,2010-12-06 10:20:00,17674.0,United Kingdom,300.66,11
537245,2010-12-06 10:24:00,14748.0,United Kingdom,58.2,3
537246,2010-12-06 10:27:00,12808.0,Portugal,129.4,7
537247,2010-12-06 10:34:00,13094.0,United Kingdom,223.68,3
537248,2010-12-06 10:36:00,15899.0,United Kingdom,56.25,4
537249,2010-12-06 10:38:00,16955.0,United Kingdom,33.0,1
537250,2010-12-06 10:43:00,12708.0,Germany,196.44,14
537254,2010-12-06 11:01:00,15898.0,United Kingdom,382.69,59
537255,2010-12-06 11:03:00,14443.0,United Kingdom,303.5,20
537256,2010-12-06 11:06:00,16210.0,United Kingdom,2263.8,11
537257,2010-12-06 11:10:00,17691.0,United Kingdom,142.5,9
537258,2010-12-06 11:16:00,17227.0,United Kingdom,142.25,10
537262,2010-12-06 11:26:00,15039.0,United Kingdom,611.51,56
537265,2010-12-06 11:26:00,15919.0,United Kingdom,270.72,49
537298,2010-12-06 11:37:00,13497.0,United Kingdom,153.5,9
537301,2010-12-06 11:38:00,15860.0,United Kingdom,102.66,15
537312,2010-12-06 11:42:00,14189.0,United Kingdom,311.24,9
537313,2010-12-06 11:42:00,15304.0,United Kingdom,123.15,5
537332,2010-12-06 11:58:00,14344.0,United Kingdom,322.8,12
537334,2010-12-06 12:06:00,16719.0,United Kingdom,430.73,44
537335,2010-12-06 12:15:00,15048.0,United Kingdom,98.7,23
537346,2010-12-06 12:21:00,15301.0,United Kingdom,673.37,34
537350,2010-12-06 12:23:00,14708.0,United Kingdom,419.06,12
537351,2010-12-06 12:23:00,16898.0,United Kingdom,116.08,32
537354,2010-12-06 12:23:00,12748.0,United Kingdom,133.07,38
537359,2010-12-06 12:30:00,14825.0,United Kingdom,184.10000000000002,10
537360,2010-12-06 12:31:00,18113.0,United Kingdom,76.32000000000001,1
537362,2010-12-06 12:34:00,17596.0,United Kingdom,392.62,60
537365,2010-12-06 12:38:00,15078.0,United Kingdom,449.95000000000005,21
537366,2010-12-06 12:39:00,14085.0,United Kingdom,308.05,12
537367,2010-12-06 12:39:00,15078.0,United Kingdom,25.200000000000003,1
537368,2010-12-06 12:40:00,14911.0,EIRE,377.5,15
537369,2010-12-06 12:41:00,17860.0,United Kingdom,252.8,58
537370,2010-12-06 12:44:00,13155.0,United Kingdom,379.7,52
537371,2010-12-06 12:47:00,15028.0,United Kingdom,185.97,14
537372,2010-12-06 12:52:00,16919.0,United Kingdom,198.35,22
537374,2010-12-06 12:55:00,17259.0,United Kingdom,381.64,87
537375,2010-12-06 12:55:00,17019.0,United Kingdom,358.82,49
537376,2010-12-06 12:59:00,16722.0,United Kingdom,480.68,16
537377,2010-12-06 13:01:00,15882.0,United Kingdom,270.52,14
537378,2010-12-06 13:06:00,14911.0,EIRE,784.15,20
537380,2010-12-06 13:12:00,15882.0,United Kingdom,100.80000000000001,2
537381,2010-12-06 13:13:00,14667.0,United Kingdom,511.56,24
537382,2010-12-06 13:13:00,16710.0,United Kingdom,375.47,58
537384,2010-12-06 13:21:00,15984.0,United Kingdom,122.7,5
537385,2010-12-06 13:22:00,14487.0,United Kingdom,125.10000000000001,13
537386,2010-12-06 13:32:00,14911.0,EIRE,20.85,1
537387,2010-12-06 13:34:00,13468.0,United Kingdom,222.18,14
537388,2010-12-06 13:35:00,17682.0,United Kingdom,391.5,18
537389,2010-12-06 13:41:00,17757.0,United Kingdom,149.0,19
537390,2010-12-06 13:47:00,16658.0,United Kingdom,123.24,8
537391,2010-12-06 13:53:00,16550.0,United Kingdom,554.66,48
537392,2010-12-06 13:58:00,17068.0,United Kingdom,166.15,24
537393,2010-12-06 13:59:00,13089.0,United Kingdom,2415.04,34
537394,2010-12-06 14:00:00,13089.0,United Kingdom,81.17999999999999,5
537395,2010-12-06 14:05:00,15356.0,United Kingdom,150.22,53
537396,2010-12-06 14:08:00,17223.0,United Kingdom,292.84000000000003,30
537397,2010-12-06 14:19:00,16817.0,United Kingdom,244.20000000000002,10
537399,2010-12-06 14:31:00,13030.0,United Kingdom,427.74,60
537400,2010-12-06 14:36:00,17191.0,United Kingdom,422.81,50
537403,2010-12-06 14:43:00,17191.0,United Kingdom,30.45,11
537404,2010-12-06 14:46:00,17191.0,United Kingdom,56.85,11
537405,2010-12-06 14:51:00,17841.0,United Kingdom,406.69,46
537407,2010-12-06 14:55:00,15502.0,United Kingdom,192.7,6
537409,2010-12-06 15:00:00,15194.0,United Kingdom,406.16,16
537410,2010-12-06 15:03:00,14409.0,United Kingdom,151.20000000000002,1
537412,2010-12-06 15:06:00,14409.0,United Kingdom,177.60000000000002,1
537415,2010-12-06 15:09:00,16654.0,United Kingdom,227.4,9
537418,2010-12-06 15:13:00,17884.0,United Kingdom,137.11,36
537419,2010-12-06 15:14:00,13495.0,United Kingdom,510.95,14
537420,2010-12-06 15:18:00,17519.0,United Kingdom,335.3,18
537421,2010-12-06 15:25:00,17218.0,United Kingdom,292.54,51
537422,2010-12-06 15:27:00,17812.0,United Kingdom,217.54999999999998,33
537423,2010-12-06 15:34:00,14215.0,United Kingdom,166.0,6
537424,2010-12-06 15:35:00,15602.0,United Kingdom,92.55000000000001,3
537428,2010-12-06 15:38:00,17320.0,United Kingdom,450.92,22
537429,2010-12-06 15:54:00,12748.0,United Kingdom,82.12,21
537433,2010-12-06 16:36:00,12913.0,United Kingdom,417.62,4
537435,2010-12-06 16:58:00,17920.0,United Kingdom,221.5,14
537440,2010-12-06 17:16:00,17869.0,United Kingdom,214.32,16
537441,2010-12-06 17:26:00,13564.0,United Kingdom,540.0,41
537446,2010-12-07 09:13:00,18055.0,United Kingdom,569.03,28
537447,2010-12-07 09:21:00,13963.0,United Kingdom,151.3,7
537448,2010-12-07 09:23:00,17450.0,United Kingdom,39.599999999999994,1
537456,2010-12-07 09:43:00,17450.0,United Kingdom,1989.2399999999998,2
537457,2010-12-07 09:51:00,17511.0,United Kingdom,1644.94,19
537458,2010-12-07 09:55:00,17091.0,United Kingdom,293.45000000000005,13
537459,2010-12-07 09:57:00,17470.0,United Kingdom,178.4,11
537460,2010-12-07 10:04:00,17616.0,United Kingdom,326.4,1
537461,2010-12-07 10:06:00,15649.0,United Kingdom,510.0,1
537462,2010-12-07 10:06:00,17228.0,United Kingdom,172.65,12
537463,2010-12-07 10:08:00,12681.0,France,1033.52,41
537464,2010-12-07 10:14:00,14907.0,United Kingdom,618.07,28
537465,2010-12-07 10:32:00,17735.0,United Kingdom,454.6,22
537467,2010-12-07 10:36:00,16059.0,United Kingdom,118.25,18
537468,2010-12-07 10:36:00,12567.0,France,415.46000000000004,20
537469,2010-12-07 10:43:00,17720.0,United Kingdom,102.0,1
537470,2010-12-07 10:47:00,15018.0,United Kingdom,111.25,5
537471,2010-12-07 10:51:00,14344.0,United Kingdom,17.85,1
537472,2010-12-07 11:11:00,12971.0,United Kingdom,111.54,6
537476,2010-12-07 11:26:00,15838.0,United Kingdom,957.5,3
537484,2010-12-07 11:30:00,14733.0,United Kingdom,1830.02,28
537489,2010-12-07 11:33:00,17017.0,United Kingdom,511.79999999999995,21
537509,2010-12-07 11:41:00,13756.0,United Kingdom,532.8000000000001,2
537523,2010-12-07 11:45:00,14176.0,United Kingdom,159.55,9
537538,2010-12-07 11:49:00,15353.0,United Kingdom,311.65,12
537567,2010-12-07 11:59:00,18119.0,United Kingdom,181.12,30
537592,2010-12-07 12:18:00,17491.0,United Kingdom,327.40000000000003,5
537593,2010-12-07 12:21:00,14282.0,United Kingdom,571.0,13
537594,2010-12-07 12:28:00,12647.0,Germany,596.8,17
537595,2010-12-07 12:29:00,13569.0,United Kingdom,118.32,24
537598,2010-12-07 12:37:00,14135.0,United Kingdom,319.0,14
537599,2010-12-07 12:37:00,17954.0,United Kingdom,19.9,1
537601,2010-12-07 12:43:00,17287.0,United Kingdom,108.78,9
537603,2010-12-07 12:49:00,14673.0,United Kingdom,373.49,15
537604,2010-12-07 13:01:00,13488.0,United Kingdom,1381.92,45
537605,2010-12-07 13:13:00,16221.0,United Kingdom,166.74,12
537606,2010-12-07 13:16:00,15002.0,United Kingdom,631.65,31
537607,2010-12-07 13:18:00,15965.0,United Kingdom,156.19,16
537608,2010-12-07 13:20:00,15024.0,United Kingdom,444.42,47
537609,2010-12-07 13:22:00,17675.0,United Kingdom,617.12,12
537612,2010-12-07 13:28:00,13769.0,United Kingdom,322.3,10
537614,2010-12-07 13:29:00,16904.0,United Kingdom,322.8,30
537615,2010-12-07 13:30:00,15898.0,United Kingdom,139.0,5
537616,2010-12-07 13:30:00,16904.0,United Kingdom,15.9,1
537617,2010-12-07 13:45:00,16086.0,United Kingdom,177.26,8
537618,2010-12-07 13:50:00,15061.0,United Kingdom,2022.16,16
537619,2010-12-07 13:53:00,13786.0,United Kingdom,230.39999999999998,7
537620,2010-12-07 14:00:00,13880.0,United Kingdom,97.8,6
537622,2010-12-07 14:30:00,13173.0,United Kingdom,165.94,23
537623,2010-12-07 14:31:00,15858.0,United Kingdom,383.93,44
537624,2010-12-07 14:41:00,12748.0,United Kingdom,306.84000000000003,59
537625,2010-12-07 14:57:00,15180.0,United Kingdom,87.5,6
537626,2010-12-07 14:57:00,12347.0,Iceland,711.79,31
537627,2010-12-07 14:58:00,14739.0,United Kingdom,713.88,12
537628,2010-12-07 15:02:00,16293.0,United Kingdom,378.75,16
537629,2010-12-07 15:03:00,17419.0,United Kingdom,356.87,18
537631,2010-12-07 15:04:00,17419.0,United Kingdom,17.4,1
537634,2010-12-07 15:15:00,16775.0,United Kingdom,231.9,18
537635,2010-12-07 15:18:00,16306.0,United Kingdom,68.1,2
537636,2010-12-07 15:20:00,16950.0,United Kingdom,172.0,3
537646,2010-12-07 15:39:00,17591.0,United Kingdom,406.6,80
537648,2010-12-07 15:48:00,12839.0,United Kingdom,402.61,22
537649,2010-12-07 15:48:00,13807.0,United Kingdom,112.6,7
537650,2010-12-07 15:48:00,16125.0,United Kingdom,289.35,13
537653,2010-12-07 15:54:00,17897.0,United Kingdom,268.73,37
537655,2010-12-07 16:20:00,15081.0,United Kingdom,111.15,8
537657,2010-12-07 16:42:00,18102.0,United Kingdom,9639.12,5
537658,2010-12-07 16:43:00,18102.0,United Kingdom,395.76,3
537659,2010-12-07 16:43:00,18102.0,United Kingdom,15885.49,9
537664,2010-12-07 17:05:00,15024.0,United Kingdom,46.8,1
537665,2010-12-07 17:19:00,16365.0,United Kingdom,139.86,6
537667,2010-12-08 08:12:00,17870.0,United Kingdom,326.4,1
537668,2010-12-08 08:43:00,14821.0,United Kingdom,48.800000000000004,2
537669,2010-12-08 08:58:00,16863.0,United Kingdom,164.25,9
537670,2010-12-08 09:07:00,13078.0,United Kingdom,514.39,10
537671,2010-12-08 09:20:00,13267.0,United Kingdom,328.45,15
537672,2010-12-08 09:30:00,13050.0,United Kingdom,328.01,18
537673,2010-12-08 09:49:00,12709.0,Germany,522.7,7
537674,2010-12-08 09:51:00,15628.0,United Kingdom,319.18,19
537676,2010-12-08 09:53:00,12386.0,Australia,258.9,8
537678,2010-12-08 09:56:00,16779.0,United Kingdom,356.91,9
537680,2010-12-08 10:11:00,13599.0,United Kingdom,253.24,13
537681,2010-12-08 10:11:00,13329.0,United Kingdom,304.2,7
537682,2010-12-08 10:13:00,13599.0,United Kingdom,99.6,4
537683,2010-12-08 10:14:00,12921.0,United Kingdom,365.4,20
537685,2010-12-08 10:21:00,18077.0,United Kingdom,204.87,19
537686,2010-12-08 10:21:00,14744.0,United Kingdom,225.0,3
537688,2010-12-08 10:35:00,17406.0,United Kingdom,702.1,19
537689,2010-12-08 10:36:00,15750.0,United Kingdom,301.52,17
537690,2010-12-08 10:38:00,13983.0,United Kingdom,329.36,15
537691,2010-12-08 10:39:00,13842.0,United Kingdom,310.57,20
537692,2010-12-08 10:40:00,14796.0,United Kingdom,671.21,50
537693,2010-12-08 10:45:00,12441.0,France,173.55,11
537694,2010-12-08 10:46:00,14901.0,United Kingdom,158.25,14
537698,2010-12-08 10:51:00,13199.0,United Kingdom,468.68,4
537700,2010-12-08 10:51:00,18229.0,United Kingdom,309.0,3
537707,2010-12-08 10:53:00,14032.0,United Kingdom,303.86,14
537738,2010-12-08 11:02:00,17706.0,United Kingdom,287.08,17
537743,2010-12-08 11:02:00,17706.0,United Kingdom,151.95,9
537751,2010-12-08 11:04:00,17706.0,United Kingdom,38.8,2
537754,2010-12-08 11:16:00,16081.0,United Kingdom,157.6,22
537755,2010-12-08 11:31:00,16525.0,United Kingdom,411.44,9
537757,2010-12-08 11:38:00,17975.0,United Kingdom,314.1,8
537758,2010-12-08 11:41:00,16122.0,United Kingdom,105.72,10
537759,2010-12-08 11:42:00,13126.0,United Kingdom,203.64000000000001,12
537760,2010-12-08 11:42:00,15973.0,United Kingdom,307.82000000000005,4
537761,2010-12-08 11:43:00,13126.0,United Kingdom,19.799999999999997,1
537762,2010-12-08 12:01:00,16558.0,United Kingdom,569.4,27
537764,2010-12-08 12:06:00,16893.0,United Kingdom,145.93,45
537765,2010-12-08 12:08:00,14606.0,United Kingdom,215.88,38
537766,2010-12-08 12:08:00,17677.0,United Kingdom,651.6,4
537767,2010-12-08 12:09:00,15100.0,United Kingdom,350.4,1
537768,2010-12-08 12:11:00,15750.0,United Kingdom,39.0,2
537769,2010-12-08 12:17:00,15021.0,United Kingdom,205.64000000000001,53
537770,2010-12-08 12:24:00,15529.0,United Kingdom,295.66,15
537771,2010-12-08 12:29:00,15498.0,United Kingdom,450.92,9
537772,2010-12-08 12:35:00,18043.0,United Kingdom,316.46,66
537773,2010-12-08 12:36:00,16016.0,United Kingdom,382.27,69
537774,2010-12-08 12:40:00,14060.0,United Kingdom,281.0,4
537775,2010-12-08 12:41:00,17722.0,United Kingdom,910.14,45
537780,2010-12-08 12:45:00,17324.0,United Kingdom,127.05000000000001,6
537781,2010-12-08 12:46:00,17341.0,United Kingdom,513.6,161
537789,2010-12-08 12:49:00,14051.0,United Kingdom,623.4200000000001,14
537791,2010-12-08 12:51:00,16233.0,United Kingdom,147.39999999999998,2
537792,2010-12-08 12:56:00,16385.0,United Kingdom,148.23000000000002,21
537793,2010-12-08 12:57:00,15032.0,United Kingdom,2746.75,29
537794,2010-12-08 13:01:00,16713.0,United Kingdom,414.43,60
537795,2010-12-08 13:03:00,17213.0,United Kingdom,312.90000000000003,15
537796,2010-12-08 13:03:00,18061.0,United Kingdom,405.16,6
537799,2010-12-08 13:07:00,15916.0,United Kingdom,142.95,11
537800,2010-12-08 13:08:00,12748.0,United Kingdom,69.78999999999999,10
537801,2010-12-08 13:08:00,15221.0,United Kingdom,403.25,5
537802,2010-12-08 13:11:00,13455.0,United Kingdom,692.94,30
537803,2010-12-08 13:14:00,15916.0,United Kingdom,89.5,2
537804,2010-12-08 13:17:00,12748.0,United Kingdom,130.64,13
537806,2010-12-08 13:21:00,13113.0,United Kingdom,372.96999999999997,10
537808,2010-12-08 13:23:00,15311.0,United Kingdom,251.09,17
537809,2010-12-08 13:28:00,14217.0,United Kingdom,118.3,7
537810,2010-12-08 13:30:00,15032.0,United Kingdom,23.85,1
537811,2010-12-08 13:30:00,17262.0,United Kingdom,268.86,2
537813,2010-12-08 13:38:00,18259.0,United Kingdom,376.30000000000007,7
537815,2010-12-08 13:49:00,17676.0,United Kingdom,300.7,15
537816,2010-12-08 13:51:00,16679.0,United Kingdom,129.75,3
537817,2010-12-08 13:53:00,18269.0,United Kingdom,168.6,7
537818,2010-12-08 13:53:00,12766.0,Portugal,1149.29,53
537819,2010-12-08 13:55:00,15298.0,United Kingdom,397.6,17
537822,2010-12-08 14:22:00,13523.0,United Kingdom,566.95,30
537825,2010-12-08 14:36:00,15005.0,United Kingdom,222.5,28
537826,2010-12-08 14:38:00,15581.0,United Kingdom,272.34000000000003,21
537827,2010-12-08 14:43:00,15332.0,Lithuania,63.0,1
537828,2010-12-08 14:43:00,15680.0,United Kingdom,478.89,30
537829,2010-12-08 14:46:00,15498.0,United Kingdom,525.8,19
537830,2010-12-08 14:46:00,13649.0,United Kingdom,197.8,15
537831,2010-12-08 14:50:00,17894.0,United Kingdom,106.77000000000001,11
537833,2010-12-08 14:53:00,13270.0,United Kingdom,590.0,1
537836,2010-12-08 14:58:00,14866.0,United Kingdom,103.67999999999999,1
537837,2010-12-08 14:59:00,13077.0,United Kingdom,313.72,14
537840,2010-12-08 15:03:00,13531.0,United Kingdom,305.45,15
537841,2010-12-08 15:10:00,13848.0,United Kingdom,320.0,1
537842,2010-12-08 15:12:00,13140.0,United Kingdom,159.51,16
537843,2010-12-08 15:16:00,15713.0,United Kingdom,171.15,9
537844,2010-12-08 15:17:00,17999.0,United Kingdom,190.34,38
537845,2010-12-08 15:23:00,17690.0,United Kingdom,71.4,4
537846,2010-12-08 15:25:00,15347.0,United Kingdom,201.60000000000002,5
537847,2010-12-08 15:33:00,14766.0,United Kingdom,180.4,6
537848,2010-12-08 15:35:00,13777.0,United Kingdom,180.0,1
537849,2010-12-08 15:35:00,13777.0,United Kingdom,75.0,1
537850,2010-12-08 15:38:00,16722.0,United Kingdom,318.84,25
537851,2010-12-08 15:39:00,13758.0,United Kingdom,356.4,7
537852,2010-12-08 15:56:00,17340.0,United Kingdom,2671.27,86
537854,2010-12-08 15:58:00,13984.0,United Kingdom,154.8,5
537855,2010-12-08 15:59:00,15996.0,United Kingdom,263.25,32
537859,2010-12-08 16:11:00,14030.0,United Kingdom,670.55,26
537861,2010-12-08 16:18:00,16596.0,United Kingdom,120.65,6
537862,2010-12-08 16:21:00,12971.0,United Kingdom,111.53,7
537863,2010-12-08 16:29:00,14030.0,United Kingdom,5.95,1
537864,2010-12-08 16:34:00,16700.0,United Kingdom,336.94,14
537865,2010-12-08 16:34:00,16011.0,United Kingdom,237.95,22
537866,2010-12-08 16:45:00,17655.0,United Kingdom,676.1,9
537867,2010-12-08 16:48:00,16717.0,United Kingdom,307.25,15
537868,2010-12-08 16:49:00,12433.0,Norway,1867.98,74
537871,2010-12-08 17:20:00,12748.0,United Kingdom,167.09,25
537879,2010-12-09 08:34:00,14243.0,United Kingdom,213.3,8
537880,2010-12-09 09:14:00,12963.0,United Kingdom,365.8,16
537881,2010-12-09 09:23:00,15513.0,United Kingdom,956.5,12
537882,2010-12-09 09:25:00,15079.0,United Kingdom,141.95,4
537883,2010-12-09 09:27:00,14437.0,United Kingdom,63.0,5
537884,2010-12-09 09:30:00,15694.0,United Kingdom,525.93,6
537885,2010-12-09 09:34:00,12942.0,United Kingdom,258.75,16
537886,2010-12-09 09:49:00,15660.0,United Kingdom,209.3,10
537887,2010-12-09 10:00:00,18092.0,United Kingdom,1485.72,10
537888,2010-12-09 10:04:00,15358.0,United Kingdom,524.35,35
537889,2010-12-09 10:04:00,13319.0,United Kingdom,670.48,27
537890,2010-12-09 10:04:00,15358.0,United Kingdom,100.19999999999999,6
537891,2010-12-09 10:05:00,13319.0,United Kingdom,88.8,5
537892,2010-12-09 10:13:00,12481.0,Germany,159.38,10
537894,2010-12-09 10:16:00,12621.0,Germany,464.61,14
537895,2010-12-09 10:30:00,14299.0,United Kingdom,429.24,5
537896,2010-12-09 10:33:00,18071.0,United Kingdom,258.95,14
537897,2010-12-09 10:37:00,12683.0,France,213.88,13
537898,2010-12-09 10:42:00,17377.0,United Kingdom,364.4,20
537899,2010-12-09 10:44:00,12755.0,Japan,3794.3999999999996,1
537900,2010-12-09 10:45:00,15983.0,United Kingdom,382.66,24
537901,2010-12-09 10:48:00,13854.0,United Kingdom,309.4,3
537915,2010-12-09 10:55:00,12797.0,Portugal,254.03,13
537955,2010-12-09 11:28:00,16782.0,United Kingdom,371.7,50
537963,2010-12-09 11:30:00,13369.0,United Kingdom,308.28000000000003,14
537967,2010-12-09 11:31:00,12494.0,France,57.6,3
537981,2010-12-09 11:35:00,17857.0,United Kingdom,1335.2,4
537995,2010-12-09 11:39:00,12712.0,Germany,295.1,11
538000,2010-12-09 11:44:00,12748.0,United Kingdom,101.9,2
538002,2010-12-09 11:48:00,14932.0,Channel Islands,363.53,17
538003,2010-12-09 12:05:00,12429.0,Denmark,1281.5,20
538005,2010-12-09 12:12:00,13090.0,United Kingdom,832.8,3
538006,2010-12-09 12:13:00,14987.0,United Kingdom,163.2,2
538007,2010-12-09 12:16:00,14355.0,United Kingdom,174.4,11
538008,2010-12-09 12:17:00,12683.0,France,849.2,41
538009,2010-12-09 12:17:00,14911.0,EIRE,945.55,32
538010,2010-12-09 12:20:00,17526.0,United Kingdom,226.79999999999998,5
538011,2010-12-09 12:24:00,14896.0,United Kingdom,257.22,32
538012,2010-12-09 12:32:00,14527.0,United Kingdom,224.38,29
538013,2010-12-09 12:37:00,17062.0,United Kingdom,114.79,13
538014,2010-12-09 12:49:00,14440.0,United Kingdom,656.7,13
538015,2010-12-09 12:49:00,13240.0,United Kingdom,224.07,21
538032,2010-12-09 12:59:00,14479.0,United Kingdom,174.4,10
538035,2010-12-09 13:03:00,16065.0,United Kingdom,372.09,74
538037,2010-12-09 13:05:00,17430.0,United Kingdom,112.6,5
538040,2010-12-09 13:08:00,16520.0,United Kingdom,325.76,60
538048,2010-12-09 13:14:00,15945.0,United Kingdom,181.0,2
538049,2010-12-09 13:21:00,12748.0,United Kingdom,18.4,5
538050,2010-12-09 13:22:00,12748.0,United Kingdom,15.9,1
538051,2010-12-09 13:24:00,18041.0,United Kingdom,205.35,29
538053,2010-12-09 13:34:00,15856.0,United Kingdom,1571.32,30
538056,2010-12-09 13:34:00,17198.0,United Kingdom,249.65,24
538057,2010-12-09 13:38:00,13102.0,United Kingdom,316.82,11
538063,2010-12-09 13:44:00,18102.0,United Kingdom,1914.2400000000002,1
538064,2010-12-09 13:47:00,15271.0,United Kingdom,111.75,24
538065,2010-12-09 13:57:00,13982.0,United Kingdom,428.6,23
538067,2010-12-09 13:59:00,15288.0,United Kingdom,165.65,26
538068,2010-12-09 14:05:00,17978.0,United Kingdom,300.91999999999996,12
538069,2010-12-09 14:08:00,16795.0,United Kingdom,414.88,66
538070,2010-12-09 14:08:00,16519.0,United Kingdom,103.7,5
538073,2010-12-09 14:10:00,17816.0,United Kingdom,16.21,10
538076,2010-12-09 14:15:00,15311.0,United Kingdom,272.36,14
538077,2010-12-09 14:19:00,14667.0,United Kingdom,686.15,48
538078,2010-12-09 14:25:00,16255.0,United Kingdom,374.25,26
538079,2010-12-09 14:27:00,17671.0,United Kingdom,394.18,17
